post_id,text,post_text,shared_text,original_text,time,timestamp,image,image_lowquality,images,images_description,images_lowquality,images_lowquality_description,video,video_duration_seconds,video_height,video_id,video_quality,video_size_MB,video_thumbnail,video_watches,video_width,likes,comments,shares,post_url,link,links,user_id,username,user_url,is_live,factcheck,shared_post_id,shared_time,shared_user_id,shared_username,shared_post_url,available,comments_full,reactors,w3_fb_url,reactions,reaction_count,with,page_id,sharers,image_id,image_ids,was_live,header,Sentiment,Polarity
10159994271104641,"Carlos Alcaraz's ascent to becoming one of the favorites at Roland Garros began in his hometown of El Palmar on the outskirts of Murcia, where he was talent-spotted at age 11.

CNN.COM
'I am one of the favorite players to win Roland Garros': The meteoric rise of 19-year-old Carlos Alcaraz","Carlos Alcaraz's ascent to becoming one of the favorites at Roland Garros began in his hometown of El Palmar on the outskirts of Murcia, where he was talent-spotted at age 11.","CNN.COM
'I am one of the favorite players to win Roland Garros': The meteoric rise of 19-year-old Carlos Alcaraz",,2022-05-22 10:00:46,1653195646,https://cdn.cnn.com/cnnnext/dam/assets/220520113605-05-carlos-alcaraz-super-tease.jpg,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220520113605-05-carlos-alcaraz-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024e&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQFHrtvLADEMQXWj,['https://cdn.cnn.com/cnnnext/dam/assets/220520113605-05-carlos-alcaraz-super-tease.jpg'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220520113605-05-carlos-alcaraz-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024e&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQFHrtvLADEMQXWj'],[None],,,,,,,,,,121,7,11,https://facebook.com/cnninternational/posts/10159994271104641,https://cnn.it/3PtCc5w,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,,0,7.3958974e-05
10159994156104641,"President Joe Biden will conclude a visit to South Korea on Sunday visiting with some of the nearly 30,000 American service members stationed here.

CNN.COM
Biden set to wrap up South Korean leg of his first Asia trip as President with visit to US troops","President Joe Biden will conclude a visit to South Korea on Sunday visiting with some of the nearly 30,000 American service members stationed here.","CNN.COM
Biden set to wrap up South Korean leg of his first Asia trip as President with visit to US troops",,2022-05-22 08:30:23,1653190223,https://cdn.cnn.com/cnnnext/dam/assets/220521012146-04-biden-asia-052122-super-tease.jpg,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220521012146-04-biden-asia-052122-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQGN7j8oXQSPtAbQ,['https://cdn.cnn.com/cnnnext/dam/assets/220521012146-04-biden-asia-052122-super-tease.jpg'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220521012146-04-biden-asia-052122-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQGN7j8oXQSPtAbQ'],[None],,,,,,,,,,136,29,14,https://facebook.com/cnninternational/posts/10159994156104641,https://cnn.it/3sPKGu6,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,,0,0.00012199007
10159994102889641,"The horse, with odds of 5-1, put on a strong finish, passing runner ups down the stretch.

CNN.COM
Early Voting wins Preakness Stakes","The horse, with odds of 5-1, put on a strong finish, passing runner ups down the stretch.","CNN.COM
Early Voting wins Preakness Stakes",,2022-05-22 07:30:18,1653186618,https://cdn.cnn.com/cnnnext/dam/assets/220521181843-preakness-early-voting-super-tease.jpg,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220521181843-preakness-early-voting-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024e&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQGfoYueiS5RXzOd,['https://cdn.cnn.com/cnnnext/dam/assets/220521181843-preakness-early-voting-super-tease.jpg'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220521181843-preakness-early-voting-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024e&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQGfoYueiS5RXzOd'],[None],,,,,,,,,,81,5,14,https://facebook.com/cnninternational/posts/10159994102889641,https://cnn.it/3yQKXkh,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,,0,0.24284464
10159994038469641,"French superstar Kylian Mbappé has decided to stay at Paris Saint-Germain rather than join Real Madrid, ending one of football’s biggest transfer sagas.

CNN.COM
Kylian Mbappé agrees to three-year contract extension with Paris Saint-Germain, snubbing Real Madrid","French superstar Kylian Mbappé has decided to stay at Paris Saint-Germain rather than join Real Madrid, ending one of football’s biggest transfer sagas.","CNN.COM
Kylian Mbappé agrees to three-year contract extension with Paris Saint-Germain, snubbing Real Madrid",,2022-05-22 06:30:24,1653183024,https://cdn.cnn.com/cnnnext/dam/assets/220516135650-01-kylian-mbappe-real-madrid-super-tease.jpg,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220516135650-01-kylian-mbappe-real-madrid-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQGlMLTCys0bnt0B,['https://cdn.cnn.com/cnnnext/dam/assets/220516135650-01-kylian-mbappe-real-madrid-super-tease.jpg'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220516135650-01-kylian-mbappe-real-madrid-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQGlMLTCys0bnt0B'],[None],,,,,,,,,,422,55,16,https://facebook.com/cnninternational/posts/10159994038469641,https://cnn.it/3G4FYOB,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,,0,0.00010610089
10159993674689641,"The unidentified woman is seen emerging from behind photographers and quickly removing her dress before making her way onto the carpet and shouting at cameras.

CNN.COM
Woman storms Cannes red carpet denouncing sexual violence in Ukraine",The unidentified woman is seen emerging from behind photographers and quickly removing her dress before making her way onto the carpet and shouting at cameras.,"CNN.COM
Woman storms Cannes red carpet denouncing sexual violence in Ukraine",,2022-05-22 02:00:08,1653166808,https://cdn.cnn.com/cnnnext/dam/assets/220521112717-01-cannes-ukraine-protester-super-tease.jpg,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220521112717-01-cannes-ukraine-protester-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQHpUTpBagBN0CuX,['https://cdn.cnn.com/cnnnext/dam/assets/220521112717-01-cannes-ukraine-protester-super-tease.jpg'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220521112717-01-cannes-ukraine-protester-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQHpUTpBagBN0CuX'],[None],,,,,,,,,,169,54,30,https://facebook.com/cnninternational/posts/10159993674689641,https://cnn.it/3yVeclY,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,,0,0.00070747733
10159993456689641,"A Texas mother learned an important lesson about leaving her phone unlocked after her 2-year-old son accidentally ordered 31 McDonald's cheeseburgers from DoorDash

CNN.COM
2-year old orders 31 cheeseburgers after mom leaves phone unlocked",A Texas mother learned an important lesson about leaving her phone unlocked after her 2-year-old son accidentally ordered 31 McDonald's cheeseburgers from DoorDash,"CNN.COM
2-year old orders 31 cheeseburgers after mom leaves phone unlocked",,2022-05-21 23:00:28,1653156028,https://cdn.cnn.com/cnnnext/dam/assets/220520121046-01-toddler-cheeseburger-doordash-super-tease.jpg,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220520121046-01-toddler-cheeseburger-doordash-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQGmvw-DBUCoJ5x6,['https://cdn.cnn.com/cnnnext/dam/assets/220520121046-01-toddler-cheeseburger-doordash-super-tease.jpg'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220520121046-01-toddler-cheeseburger-doordash-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQGmvw-DBUCoJ5x6'],[None],,,,,,,,,,2309,542,541,https://facebook.com/cnninternational/posts/10159993456689641,https://cnn.it/3ltUaqP,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,,0,0.2996537
10159993313484641,"President Joe Biden on Saturday signed the $40 billion aid package to Ukraine, a White House official said, after the bill was flown to Seoul

CNN.COM
Biden signs $40 billion aid package to Ukraine while in Seoul","President Joe Biden on Saturday signed the $40 billion aid package to Ukraine, a White House official said, after the bill was flown to Seoul","CNN.COM
Biden signs $40 billion aid package to Ukraine while in Seoul",,2022-05-21 21:00:35,1653148835,https://cdn.cnn.com/cnnnext/dam/assets/220520223708-04-biden-asia-052022-super-tease.jpg,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220520223708-04-biden-asia-052022-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQFqpSOOcDoMXg0E,['https://cdn.cnn.com/cnnnext/dam/assets/220520223708-04-biden-asia-052022-super-tease.jpg'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220520223708-04-biden-asia-052022-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQFqpSOOcDoMXg0E'],[None],,,,,,,,,,331,202,41,https://facebook.com/cnninternational/posts/10159993313484641,https://cnn.it/3LAUa2P,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,,0,0.00013929605
10159993016619641,"Australian Labor Party leader Anthony Albanese will be the country's next Prime Minister, according to projections by three major news networks

CNN.COM
Labor leader Anthony Albanese to become Australia's next Prime Minister, networks report | CNN","Australian Labor Party leader Anthony Albanese will be the country's next Prime Minister, according to projections by three major news networks","CNN.COM
Labor leader Anthony Albanese to become Australia's next Prime Minister, networks report | CNN",,2022-05-21 17:05:58,1653134758,https://s3.amazonaws.com/prod-cust-photo-posts-jfaikqealaka/f55084d2-bbec-82df-0789-664ed7b9a1d7.jpeg,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2Ff55084d2-bbec-82df-0789-664ed7b9a1d7.jpeg&cfs=1&jq=75&ext=jpg&utld=amazonaws.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQG4qbVUbTfi28_7,['https://s3.amazonaws.com/prod-cust-photo-posts-jfaikqealaka/f55084d2-bbec-82df-0789-664ed7b9a1d7.jpeg'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2Ff55084d2-bbec-82df-0789-664ed7b9a1d7.jpeg&cfs=1&jq=75&ext=jpg&utld=amazonaws.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQG4qbVUbTfi28_7'],[None],,,,,,,,,,146,22,24,https://facebook.com/cnninternational/posts/10159993016619641,https://cnn.it/3LAw5cr,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,,0,0.0002644658
10159992945719641,"From alternative fuels to rationing trips: A guide to more sustainable flying ✈️

CNN.COM
From alternative fuels to rationing trips: A guide to more sustainable flying",From alternative fuels to rationing trips: A guide to more sustainable flying ✈️,"CNN.COM
From alternative fuels to rationing trips: A guide to more sustainable flying",,2022-05-21 16:00:13,1653130813,https://cdn.cnn.com/cnnnext/dam/assets/220505210641-01-green-vacations-airport-super-tease.jpg,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220505210641-01-green-vacations-airport-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQFqjoXla2BO6-W4,['https://cdn.cnn.com/cnnnext/dam/assets/220505210641-01-green-vacations-airport-super-tease.jpg'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220505210641-01-green-vacations-airport-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQFqjoXla2BO6-W4'],[None],,,,,,,,,,120,5,26,https://facebook.com/cnninternational/posts/10159992945719641,https://cnn.it/3PCj8Ck,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,,0,0.00020673871
10159992477949641,"He was convicted of starting the Dolan Fire -- which critically injured a firefighter, destroyed homes and killed a dozen endangered condors

CNN.COM
Man convicted of starting California wildfire that killed endangered condors was sentenced to 24 years in prison","He was convicted of starting the Dolan Fire -- which critically injured a firefighter, destroyed homes and killed a dozen endangered condors","CNN.COM
Man convicted of starting California wildfire that killed endangered condors was sentenced to 24 years in prison",,2022-05-21 08:00:12,1653102012,https://cdn.cnn.com/cnnnext/dam/assets/220520163445-dolan-fire-file-2020-super-tease.jpg,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220520163445-dolan-fire-file-2020-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQF7wiKpX4PFwjdh,['https://cdn.cnn.com/cnnnext/dam/assets/220520163445-dolan-fire-file-2020-super-tease.jpg'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220520163445-dolan-fire-file-2020-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQF7wiKpX4PFwjdh'],[None],,,,,,,,,,347,48,27,https://facebook.com/cnninternational/posts/10159992477949641,https://cnn.it/3MEIBcu,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,,0,0.32196695
10159992366479641,"Hillary Clinton personally approved her campaign's plans in fall 2016 to share information with a reporter about an uncorroborated alleged server backchannel between Donald Trump and a top Russian bank, her former campaign manager testified in federal court.

CNN.COM
Hillary Clinton personally approved plan to share Trump-Russia allegation with the press in 2016, campaign manager says","Hillary Clinton personally approved her campaign's plans in fall 2016 to share information with a reporter about an uncorroborated alleged server backchannel between Donald Trump and a top Russian bank, her former campaign manager testified in federal court.","CNN.COM
Hillary Clinton personally approved plan to share Trump-Russia allegation with the press in 2016, campaign manager says",,2022-05-21 06:01:21,1653094881,https://cdn.cnn.com/cnnnext/dam/assets/220520143022-hillary-clinton-and-robby-mook-super-tease.jpg,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220520143022-hillary-clinton-and-robby-mook-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQG_tMIJbL0w-8WY,['https://cdn.cnn.com/cnnnext/dam/assets/220520143022-hillary-clinton-and-robby-mook-super-tease.jpg'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220520143022-hillary-clinton-and-robby-mook-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQG_tMIJbL0w-8WY'],[None],,,,,,,,,,131,58,27,https://facebook.com/cnninternational/posts/10159992366479641,https://cnn.it/3wwbYIg,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,,0,0.30299124
10159992174009641,"A federal judge in Louisiana has blocked the Biden administration from ending a Trump-era pandemic restriction at the US-Mexico border

CNN.COM
Federal judge blocks for now Biden administration from lifting Title 42",A federal judge in Louisiana has blocked the Biden administration from ending a Trump-era pandemic restriction at the US-Mexico border,"CNN.COM
Federal judge blocks for now Biden administration from lifting Title 42",,2022-05-21 03:05:10,1653084310,https://media.cnn.com/api/v1/images/stellar/prod/220516170426-migrants-mexico-border-file-120221.jpg?c=16x9&q=w_800%2Cc_fill,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fmedia.cnn.com%2Fapi%2Fv1%2Fimages%2Fstellar%2Fprod%2F220516170426-migrants-mexico-border-file-120221.jpg%3Fc%3D16x9%26q%3Dw_800%252Cc_fill&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024e&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQGa_CnnQCd7SWJV,['https://media.cnn.com/api/v1/images/stellar/prod/220516170426-migrants-mexico-border-file-120221.jpg?c=16x9&q=w_800%2Cc_fill'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fmedia.cnn.com%2Fapi%2Fv1%2Fimages%2Fstellar%2Fprod%2F220516170426-migrants-mexico-border-file-120221.jpg%3Fc%3D16x9%26q%3Dw_800%252Cc_fill&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024e&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQGa_CnnQCd7SWJV'],[None],,,,,,,,,,142,32,14,https://facebook.com/cnninternational/posts/10159992174009641,https://cnn.it/3LCGIeO,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,,0,0.44378763
10166620951630442,"Manchester City won the Premier League for the fourth time in five seasons after a pulsating title race reached a dramatic conclusion as the champions staged an incredible comeback from two goals down to beat Aston Villa 3-2 on Sunday.

Pep Guardiola's side were teetering on the brink of blowing the title after falling 2-0 behind midway through the second half at the Etihad Stadium.

But Ilkay Gundogan sparked an astonishing City revival as the German midfielder reduced the deficit before Rodri grabbed the equaliser.

Gundogan turned in City's third goal in the space of five minutes in the 81st minute, triggering wild celebrations and rendering second-placed Liverpool's 3-1 victory against Wolves irrelevant.

City finished with 93 points, one ahead of Liverpool as they ended their rivals' hopes of winning an unprecedented quadruple.

On a breathtaking final day, Burnley were relegated as Leeds beat the drop, while Tottenham qualified for the Champions League at the expense of their north London rivals Arsenal.

It was City who hogged the spotlight on a day their fans, who spilled onto the pitch in delight, will never forget.

Guardiola's men can rightly be called a dynasty after joining Manchester United as the only clubs in the Premier League era to have won four titles in five seasons, with Alex Ferguson's teams doing it on three separate occasions.

Read more:
https://www.dawn.com/news/1690959/man-city-win-premier-league-title-after-epic-fightback-on-final-day-against-aston-villa","Manchester City won the Premier League for the fourth time in five seasons after a pulsating title race reached a dramatic conclusion as the champions staged an incredible comeback from two goals down to beat Aston Villa 3-2 on Sunday.

Pep Guardiola's side were teetering on the brink of blowing the title after falling 2-0 behind midway through the second half at the Etihad Stadium.

But Ilkay Gundogan sparked an astonishing City revival as the German midfielder reduced the deficit before Rodri grabbed the equaliser.

Gundogan turned in City's third goal in the space of five minutes in the 81st minute, triggering wild celebrations and rendering second-placed Liverpool's 3-1 victory against Wolves irrelevant.

City finished with 93 points, one ahead of Liverpool as they ended their rivals' hopes of winning an unprecedented quadruple.

On a breathtaking final day, Burnley were relegated as Leeds beat the drop, while Tottenham qualified for the Champions League at the expense of their north London rivals Arsenal.

It was City who hogged the spotlight on a day their fans, who spilled onto the pitch in delight, will never forget.

Guardiola's men can rightly be called a dynasty after joining Manchester United as the only clubs in the Premier League era to have won four titles in five seasons, with Alex Ferguson's teams doing it on three separate occasions.

Read more:
https://www.dawn.com/news/1690959/man-city-win-premier-league-title-after-epic-fightback-on-final-day-against-aston-villa",,,2022-05-22 23:09:00,1653242940,https://scontent.fkhi17-1.fna.fbcdn.net/v/t39.30808-6/283599289_10166620951360442_4722932051945802043_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=105&ccb=1-7&_nc_sid=8024bb&_nc_ohc=dFSIJqESwqsAX88FQ5V&_nc_ht=scontent.fkhi17-1.fna&oh=00_AT-hIc_8C814GUl1IcsC3VnUc_-er2IVZXaRna2TxC3AKg&oe=6290252E,https://scontent.fkhi17-1.fna.fbcdn.net/v/t39.30808-6/283599289_10166620951360442_4722932051945802043_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=105&ccb=1-7&_nc_sid=8024bb&_nc_ohc=dFSIJqESwqsAX88FQ5V&_nc_ht=scontent.fkhi17-1.fna&oh=00_AT8sAM3BoIPirm0h_KT-jjji1mwLYvnTkeiAJmLN50mCTw&oe=6290252E,['https://scontent.fkhi17-1.fna.fbcdn.net/v/t39.30808-6/283599289_10166620951360442_4722932051945802043_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=105&ccb=1-7&_nc_sid=8024bb&_nc_ohc=dFSIJqESwqsAX88FQ5V&_nc_ht=scontent.fkhi17-1.fna&oh=00_AT-hIc_8C814GUl1IcsC3VnUc_-er2IVZXaRna2TxC3AKg&oe=6290252E'],"[""May be an image of one or more people, people playing sports, grass and text that says 'NEWS ALERT DUBALVAL 00P02020 Man City win Premier League title after epic fightback on final day against Aston Villa DAWN'""]",['https://scontent.fkhi17-1.fna.fbcdn.net/v/t39.30808-6/283599289_10166620951360442_4722932051945802043_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=105&ccb=1-7&_nc_sid=8024bb&_nc_ohc=dFSIJqESwqsAX88FQ5V&_nc_ht=scontent.fkhi17-1.fna&oh=00_AT8sAM3BoIPirm0h_KT-jjji1mwLYvnTkeiAJmLN50mCTw&oe=6290252E'],"[""May be an image of one or more people, people playing sports, grass and text that says 'NEWS ALERT DUBALVAL 00P02020 Man City win Premier League title after epic fightback on final day against Aston Villa DAWN'""]",,,,,,,,,,11,5,2,https://facebook.com/dawndotcom/posts/10166620951630442,,"[{'link': '/story.php?story_fbid=pfbid0WLt2QFpncHRamtsbURNqTyeFrnduz2LdfD7gcrjez7HDwyEoBFYXHerbAvBvXhHTl&id=86398345441&locale2=en_US', 'text': 'More'}, {'link': '/story.php?story_fbid=pfbid0WLt2QFpncHRamtsbURNqTyeFrnduz2LdfD7gcrjez7HDwyEoBFYXHerbAvBvXhHTl&id=86398345441&_ft_=mf_story_key.10166620951630442%3Atop_level_post_id.10166620951630442%3Atl_objid.10166620951630442%3Acontent_owner_id_new.86398345441%3Athrowback_story_fbid.10166620951630442%3Apage_id.86398345441%3Astory_location.4%3Astory_attachment_style.photo%3Aott.AX8i-QDnIrLZO4Z3%3Aent_attachement_type.MediaAttachment%3Apage_insights.%7B%2286398345441%22%3A%7B%22page_id%22%3A86398345441%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A86398345441%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1653242940%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B10166620951630442%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A86398345441%2C%22page_id%22%3A86398345441%2C%22post_id%22%3A10166620951630442%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D%3Aprofile_id.86398345441%3Aactrs.86398345441%3Atds_flgs.3%3Aftmd_400706.111111l&locale2=en_US&__tn__=%2C%3B', 'text': 'More'}]",86398345441,Dawn.com,https://facebook.com/dawndotcom/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,86398345441,,1.0166620951375442e+16,['10166620951375442'],False,,0,0.0023812354
